Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
USA,1/1/2001,12/31/2001,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,2545,E,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,2547,E,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,2548,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2550,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2551,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2552,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2551,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2551,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2551,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2551,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2551,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2551,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2552,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2552,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2552,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,2553,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,2553,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,2554,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2555,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,2556,E,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,2557,E,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,2558,E,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2000,2000,No,0.17,E,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2001,2001,No,0.17,E,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2002,2002,No,0.17,E,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2003,2003,No,0.17,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2004,2004,No,0.17,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2005,2005,No,0.17,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2006,2006,No,0.17,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2007,2007,No,0.17,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2008,2008,No,0.17,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2009,2009,No,0.17,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2010,2010,No,0.17,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2011,2011,No,0.17,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2012,2012,No,0.17,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2013,2013,No,0.17,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2014,2014,No,0.17,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2015,2015,No,0.17,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2016,2016,No,0.17,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2017,2017,No,0.17,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2018,2018,No,0.17,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2019,2019,No,0.17,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2020,2020,No,0.17,E,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2021,2021,No,0.17,E,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2022,2022,No,0.17,E,
USA,1/1/2000,12/31/2000,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2000,2000,%,1.96,E,
USA,1/1/2001,12/31/2001,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2001,2001,%,1.91,E,
USA,1/1/2002,12/31/2002,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2002,2002,%,1.88,E,
USA,1/1/2003,12/31/2003,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2003,2003,%,1.9,E,
USA,1/1/2004,12/31/2004,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2004,2004,%,1.91,E,
USA,1/1/2005,12/31/2005,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2005,2005,%,1.87,E,
USA,1/1/2006,12/31/2006,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2006,2006,%,1.89,E,
USA,1/1/2007,12/31/2007,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2007,2007,%,1.91,E,
USA,1/1/2008,12/31/2008,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2008,2008,%,1.9,E,
USA,1/1/2009,12/31/2009,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2009,2009,%,1.9,E,
USA,1/1/2010,12/31/2010,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2010,2010,%,1.86,E,
USA,1/1/2011,12/31/2011,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2011,2011,%,1.85,E,
USA,1/1/2012,12/31/2012,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2012,2012,%,1.86,E,
USA,1/1/2013,12/31/2013,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2013,2013,%,1.86,E,
USA,1/1/2014,12/31/2014,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2014,2014,%,1.86,E,
USA,1/1/2015,12/31/2015,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2015,2015,%,1.86,E,
USA,1/1/2016,12/31/2016,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2016,2016,%,1.86,E,
USA,1/1/2017,12/31/2017,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2017,2017,%,1.86,E,
USA,1/1/2018,12/31/2018,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2018,2018,%,1.86,E,
USA,1/1/2019,12/31/2019,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2019,2019,%,1.86,E,
USA,1/1/2020,12/31/2020,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2020,2020,%,1.86,E,
USA,1/1/2021,12/31/2021,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2021,2021,%,1.86,E,
USA,1/1/2022,12/31/2022,231,'840,United States of America,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2022,2022,%,1.86,E,
USA,1/1/2000,12/31/2002,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,156.4,E,
USA,1/1/2001,12/31/2003,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,157.8,E,
USA,1/1/2002,12/31/2004,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,160.1,E,
USA,1/1/2003,12/31/2005,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,161.8,E,
USA,1/1/2004,12/31/2006,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,163,E,
USA,1/1/2005,12/31/2007,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,163.6,E,
USA,1/1/2006,12/31/2008,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,162.3,E,
USA,1/1/2007,12/31/2009,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,161.3,E,
USA,1/1/2008,12/31/2010,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,160.2,E,
USA,1/1/2009,12/31/2011,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,160.3,E,
USA,1/1/2010,12/31/2012,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,161.3,E,
USA,1/1/2011,12/31/2013,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,161.8,E,
USA,1/1/2012,12/31/2014,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,162.3,E,
USA,1/1/2013,12/31/2015,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,163.2,E,
USA,1/1/2014,12/31/2016,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,164.9,E,
USA,1/1/2015,12/31/2017,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,166.5,E,
USA,1/1/2016,12/31/2018,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,171,E,
USA,1/1/2017,12/31/2019,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,176.4,E,
USA,1/1/2018,12/31/2020,231,'840,United States of America,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,181.7,E,
